#FILE:VA_130319_Cu_02_Ar.ngb-ss1
#FORMAT:NETZSCH5
#IDENTITY:VA_130319_Cu_02_Ar
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F1
#PROJECT:oxide hydroxide
#DATE/TIME:19.03.2013 11:34:23
#CORR. FILE:
#LABORATORY:Нанотех
#OPERATOR:Compositers
#REMARK:
#SAMPLE:VA_130319_Cu_02_Ar
#SAMPLE MASS /mg:7.81
#MATERIAL:MxOy.kH2O
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Pt-Rh
#SAMPLE CRUCIBLE MASS /mg:183.71
#REFERENCE CRUCIBLE MASS /mg:185
#CORR. CODE:000
#EXO:+1
#RANGE:20/2.0(K/min)/350
#SEGMENT:S1/1

##Temp./°C;Time/min;DSC/(uV/mg);Mass/%;Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
54.526	    20.29500     -0.42871   95.07705   20.00000 1.03326
54.8309	    20.46000     -0.44174   94.86638   20.00000 1.03309
55.1375	    20.62500     -0.45619   94.64927   20.00000 1.03292
55.4447	    20.79000     -0.46900   94.41896   20.00000 1.03275
55.7525	    20.95500     -0.48231   94.19172   20.00000 1.03258
56.0601	    21.12000     -0.49684   93.96247   20.00000 1.03241
56.3674	    21.28500     -0.51047   93.71782   20.00000 1.03224
56.6758	    21.45000     -0.52497   93.47441   20.00000 1.03207
56.9825	    21.61500     -0.53810   93.22494   20.00000 1.03190
57.2895	    21.78000     -0.55223   92.97826   20.00000 1.03173
57.5968	    21.94500     -0.56620   92.72455   20.00000 1.03156
57.9046	    22.11000     -0.57870   92.4604   20.00000 1.03139
58.2128	    22.27500     -0.59246   92.19459   20.00000 1.03122
58.5207	    22.44000     -0.60605   91.92997   20.00000 1.03104
58.8279	    22.60500     -0.61817   91.64902   20.00000 1.03087
59.1368	    22.77000     -0.63038   91.36609   20.00000 1.03070
59.445	    22.93500     -0.64395   91.08719   20.00000 1.03053
59.754	    23.10000     -0.65617   90.80198   20.00000 1.03036
60.0633	    23.26500     -0.66827   90.51957   20.00000 1.03019
60.3734	    23.43000     -0.68010   90.24297   20.00000 1.03002
60.6851	    23.59500     -0.69114   89.9304   20.00000 1.02984
60.9967	    23.76000     -0.70169   89.6367   20.00000 1.02967
61.3092	    23.92500     -0.71072   89.3335   20.00000 1.02950
61.6228	    24.09000     -0.72025   89.0233   20.00000 1.02933
61.937	    24.25500     -0.72983   88.7439   20.00000 1.02916
62.2522	    24.42000     -0.73754   88.4366   20.00000 1.02899
62.5687	    24.58500     -0.74465   88.1374   20.00000 1.02881
62.8859	    24.75000     -0.75004   87.8382   20.00000 1.02864
63.2069	    24.91500     -0.75377   87.5535   20.00000 1.02847
63.5306	    25.08000     -0.75630   87.2776   20.00000 1.02829
63.8578	    25.24500     -0.75638   87.0041   20.00000 1.02812
64.1887	    25.41000     -0.75317   86.7638   20.00000 1.02794
64.5251	    25.57500     -0.74601   86.5549   20.00000 1.02777
64.8666	    25.74000     -0.73481   86.367   20.00000 1.02759
65.212	    25.90500     -0.71834   86.202   20.00000 1.02742
65.5598	    26.07000     -0.69427   86.0566   20.00000 1.02724
65.9101	    26.23500     -0.66069   85.9178   20.00000 1.02706
66.2618	    26.40000     -0.61553   85.8058   20.00000 1.02688
66.6106	    26.56500     -0.55703   85.7068   20.00000 1.02670
66.9582	    26.73000     -0.47808   85.6465   20.00000 1.02651
67.3027	    26.89500     -0.37497   85.6115   20.00000 1.02633
67.6449	    27.06000     -0.24500   85.594   20.00000 1.02613
67.9847	    27.22500     -0.10828   85.5791   20.00000 1.02594
68.3224	    27.39000 -3.4188e-003   85.5692   20.00000 1.02575
68.6592	    27.55500  6.1262e-002   85.5511   20.00000 1.02555
68.9941	    27.72000  9.8860e-002   85.538   20.00000 1.02536
69.3278	    27.88500      0.12242   85.5313   20.00000 1.02516
69.6608	    28.05000      0.13549   85.5195   20.00000 1.02497
69.9929	    28.21500      0.14238   85.5046   20.00000 1.02478
70.3237	    28.38000      0.14819   85.4925   20.00000 1.02459
70.6531	    28.54500      0.15247   85.4848   20.00000 1.02440
70.9823	    28.71000      0.15532   85.4822   20.00000 1.02421
71.3112	    28.87500      0.15790   85.472   20.00000 1.02402
71.6394	    29.04000      0.16031   85.468   20.00000 1.02383
71.9675	    29.20500      0.16194   85.4605   20.00000 1.02365
72.2951	    29.37000      0.16314   85.4511   20.00000 1.02346
72.6223	    29.53500      0.16420   85.4435   20.00000 1.02328
72.9476	    29.70000      0.16451   85.4417   20.00000 1.02309
73.2729	    29.86500      0.16543   85.4331   20.00000 1.02291
73.5986	    30.03000      0.16480   85.4277   20.00000 1.02272
73.9228	    30.19500      0.16547   85.4205   20.00000 1.02254
74.2474	    30.36000      0.16490   85.4104   20.00000 1.02236
74.5719	    30.52500      0.16551   85.4076   20.00000 1.02217
74.898	    30.69000      0.16587   85.3983   20.00000 1.02199
75.2238	    30.85500      0.16527   85.3924   20.00000 1.02181
75.5467	    31.02000      0.16587   85.3848   20.00000 1.02163
75.8675	    31.18500      0.16530   85.3694   20.00000 1.02145
76.1881	    31.35000      0.16548   85.3633   20.00000 1.02126
76.5088	    31.51500      0.16456   85.3664   20.00000 1.02108
76.8284	    31.68000      0.16490   85.355   20.00000 1.02090
77.1468	    31.84500      0.16421   85.351   20.00000 1.02072
77.4666	    32.01000      0.16412   85.3508   20.00000 1.02054
77.7882	    32.17500      0.16343   85.3406   20.00000 1.02036
78.1086	    32.34000      0.16314   85.3307   20.00000 1.02018
78.4286	    32.50500      0.16191   85.3278   20.00000 1.02000
78.7486	    32.67000      0.16187   85.3186   20.00000 1.01982
79.069	    32.83500      0.16194   85.3161   20.00000 1.01964
79.3889	    33.00000      0.15991   85.3092   20.00000 1.01946
79.7083	    33.16500      0.16005   85.3008   20.00000 1.01929
80.0318	    33.33000      0.15825   85.2929   20.00000 1.01911
80.3556	    33.49500      0.15783   85.287   20.00000 1.01893
80.6784	    33.66000      0.15747   85.2716   20.00000 1.01875
81.0007	    33.82500      0.15668   85.2636   20.00000 1.01857
81.3243	    33.99000      0.15591   85.2564   20.00000 1.01839
81.6475	    34.15500      0.15473   85.2459   20.00000 1.01821
81.9655	    34.32000      0.15425   85.2344   20.00000 1.01804
82.2826	    34.48500      0.15327   85.2298   20.00000 1.01786
82.6011	    34.65000      0.15249   85.2183   20.00000 1.01768
82.9195	    34.81500      0.15099   85.2077   20.00000 1.01750
83.2368	    34.98000      0.15005   85.1972   20.00000 1.01732
83.5554	    35.14500      0.14941   85.1842   20.00000 1.01714
83.8757	    35.31000      0.14839   85.1769   20.00000 1.01696
84.1961	    35.47500      0.14701   85.1681   20.00000 1.01678
84.516	    35.64000      0.14653   85.1602   20.00000 1.01660
84.836	    35.80500      0.14650   85.1484   20.00000 1.01642
85.1563	    35.97000      0.14477   85.1407   20.00000 1.01624
85.4773	    36.13500      0.14362   85.1301   20.00000 1.01607
85.7978	    36.30000      0.14360   85.1172   20.00000 1.01589
86.1189	    36.46500      0.14093   85.1077   20.00000 1.01571
86.4411	    36.63000      0.14087   85.0975   20.00000 1.01553
86.7635	    36.79500      0.13952   85.0873   20.00000 1.01535
87.0857	    36.96000      0.13823   85.0815   20.00000 1.01518
